                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                     94,               0.027868,               0.021476,               0.016876,                      0,                0.93123,                0.72169,                0.82187,                 0.5871,                 0.9238,                0.71593,                0.80923,                0.57655,               0.032128,               0.022187,                0.01696,                      0,              0.0081586,              0.0081586,              0.0081586
                     95,               0.028213,               0.021477,               0.017185,                      0,                0.94328,                0.70228,                0.80135,                0.57376,                 0.9407,                0.70036,                0.78836,                0.56324,               0.033015,               0.023343,               0.017103,                      0,              0.0081388,              0.0081388,              0.0081388
                     96,                 0.0281,               0.021807,               0.016311,                      0,                0.90272,                0.73129,                0.82213,                0.56653,                0.89755,                0.72745,                0.81017,                0.56641,               0.031742,               0.022106,               0.016435,                      0,               0.008119,               0.008119,               0.008119
                     97,               0.027954,               0.021726,               0.016828,                      0,                0.89682,                0.73404,                0.82783,                0.58739,                0.89229,                0.72745,                 0.8112,                0.58357,               0.030789,               0.022635,               0.017225,                      0,              0.0080992,              0.0080992,              0.0080992
                     98,               0.028039,               0.021593,                0.01677,                      0,                0.89569,                0.73512,                0.82616,                0.58183,                0.89339,                0.72169,                0.80699,                0.57655,               0.032182,               0.022623,               0.016662,                      0,              0.0080794,              0.0080794,              0.0080794
                     99,               0.028128,               0.021819,               0.016952,                      0,                0.91377,                 0.7428,                0.81693,                0.58164,                0.90905,                0.73896,                0.80716,                0.57192,               0.032781,               0.023167,               0.016768,                      0,              0.0080596,              0.0080596,              0.0080596
                    100,               0.028201,               0.021877,               0.017225,                      0,                0.90785,                0.71977,                0.81536,                0.57062,                0.90785,                0.71977,                0.80391,                0.56237,               0.032391,                0.02276,               0.016481,                      0,              0.0080398,              0.0080398,              0.0080398
                    101,               0.028168,               0.021173,               0.016829,                      0,                0.90706,                0.73321,                0.82113,                0.58649,                0.90243,                0.72745,                0.80423,                0.57079,               0.031982,               0.022376,               0.016621,                      0,                0.00802,                0.00802,                0.00802
                    102,               0.028648,               0.021874,               0.017356,                      0,                0.85628,                0.75477,                0.82881,                0.57354,                 0.9216,                0.69943,                0.81401,                0.58164,               0.032318,               0.022862,               0.016076,                      0,              0.0080002,              0.0080002,              0.0080002
                    103,               0.027977,               0.021975,               0.017274,                      0,                0.93202,                0.71401,                0.82276,                0.58989,                0.92701,                0.71017,                0.80222,                0.57073,               0.032503,               0.023047,               0.017054,                      0,              0.0079804,              0.0079804,              0.0079804
                    104,               0.027764,               0.021142,               0.016655,                      0,                0.91171,                0.75319,                0.83346,                0.59171,                0.91051,                0.74472,                0.81567,                0.57902,                0.03154,               0.022094,               0.016309,                      0,              0.0079606,              0.0079606,              0.0079606
                    105,               0.027834,               0.021365,               0.016876,                      0,                0.96271,                0.71593,                0.83665,                0.59965,                0.94624,                0.71209,                0.82283,                 0.5923,               0.031538,               0.022497,               0.016284,                      0,              0.0079408,              0.0079408,              0.0079408
                    106,               0.027413,               0.021006,               0.016978,                      0,                0.92979,                0.72553,                0.83154,                 0.5996,                0.92636,                0.72169,                0.82166,                0.58067,               0.031583,               0.022836,               0.016254,                      0,               0.007921,               0.007921,               0.007921
                    107,               0.027682,               0.021586,               0.016444,                      0,                0.91819,                0.73242,                0.83874,                0.60655,                0.91148,                0.72361,                0.82095,                 0.5897,               0.031576,                0.02301,               0.016528,                      0,              0.0079012,              0.0079012,              0.0079012
                    108,                0.02811,               0.021352,               0.016736,                      0,                0.93633,                0.71785,                0.81132,                0.57982,                0.93405,                0.71593,                 0.7933,                0.56898,               0.032948,                0.02248,               0.017429,                      0,              0.0078814,              0.0078814,              0.0078814
                    109,               0.027667,                0.02113,               0.016766,                      0,                0.89286,                0.75178,                0.83252,                0.59871,                0.91935,                0.72361,                0.82581,                0.58201,               0.031475,               0.022763,               0.016248,                      0,              0.0078616,              0.0078616,              0.0078616
                    110,               0.027412,               0.021154,               0.016565,                      0,                0.92282,                0.73704,                0.83604,                0.60831,                0.92041,                0.73512,                0.82653,                 0.5932,               0.030979,               0.022354,               0.015889,                      0,              0.0078418,              0.0078418,              0.0078418
                    111,               0.027414,               0.021181,               0.016752,                      0,                0.91583,                0.73093,                0.82981,                0.60302,                0.91065,                0.71977,                0.81106,                0.57694,               0.031502,                0.02241,               0.016634,                      0,               0.007822,               0.007822,               0.007822
                    112,               0.027335,               0.021268,               0.016926,                      0,                0.93888,                0.73711,                0.83953,                0.61101,                 0.9266,                0.72696,                0.82596,                0.59363,               0.031063,               0.022104,               0.016601,                      0,              0.0078022,              0.0078022,              0.0078022
                    113,               0.026941,                0.02123,               0.016017,                      0,                0.89197,                0.73321,                0.82516,                0.59129,                0.88867,                0.72007,                0.80416,                0.57252,                0.03136,               0.022448,               0.017909,                      0,              0.0077824,              0.0077824,              0.0077824
                    114,               0.027111,               0.020791,               0.016256,                      0,                0.88691,                0.75432,                0.83148,                0.60236,                 0.9097,                0.71546,                0.81593,                0.58545,               0.031273,               0.023042,               0.016607,                      0,              0.0077626,              0.0077626,              0.0077626
                    115,               0.026948,               0.020185,               0.015938,                      0,                 0.9053,                0.73392,                0.82836,                 0.5935,                 0.9053,                0.73392,                0.81452,                0.58391,                0.03207,               0.022059,               0.016122,                      0,              0.0077428,              0.0077428,              0.0077428
                    116,               0.027013,               0.020903,               0.016257,                      0,                0.88699,                0.74664,                0.81971,                0.58619,                0.88015,                0.74088,                0.80477,                0.57477,               0.032594,               0.022561,               0.016637,                      0,               0.007723,               0.007723,               0.007723
                    117,               0.027604,               0.021169,               0.016623,                      0,                0.89647,                0.74856,                0.83338,                0.60187,                0.89748,                0.73929,                0.81808,                0.58982,               0.031536,               0.021389,               0.016433,                      0,              0.0077032,              0.0077032,              0.0077032
                    118,               0.026647,               0.021041,               0.016032,                      0,                0.92325,                0.73321,                  0.825,                0.59832,                0.92494,                 0.7332,                0.82289,                0.58453,               0.032007,               0.022856,               0.017202,                      0,              0.0076834,              0.0076834,              0.0076834
                    119,               0.026549,               0.020556,               0.015716,                      0,                0.90706,                 0.7493,                0.82749,                0.59638,                0.89777,                0.74162,                0.80689,                0.58626,               0.031954,               0.022605,                 0.0172,                      0,              0.0076636,              0.0076636,              0.0076636
                    120,               0.026647,               0.020256,               0.015758,                      0,                0.89946,                0.73838,                0.82831,                0.59999,                0.91047,                0.72222,                0.81874,                 0.5783,               0.031425,                0.02217,                0.01623,                      0,              0.0076438,              0.0076438,              0.0076438
                    121,               0.027206,                0.02089,               0.016904,                      0,                0.90457,                0.73896,                0.83702,                0.60641,                0.90283,                0.73512,                0.82806,                0.59789,               0.030377,                0.02184,               0.015902,                      0,               0.007624,               0.007624,               0.007624
                    122,               0.027074,               0.020664,               0.016196,                      0,                0.94443,                0.71759,                0.84351,                0.61738,                0.94689,                0.71401,                0.84186,                0.59886,                0.03028,               0.021846,                0.01578,                      0,              0.0076042,              0.0076042,              0.0076042
                    123,               0.026749,               0.020318,               0.015672,                      0,                0.86048,                0.74576,                0.83219,                0.60789,                0.90537,                0.71017,                0.82082,                0.58868,               0.031221,               0.022148,               0.016386,                      0,              0.0075844,              0.0075844,              0.0075844
                    124,               0.026553,               0.020741,               0.016336,                      0,                0.88305,                0.75363,                0.82964,                 0.5948,                0.87248,                 0.7428,                0.82187,                0.58224,               0.031455,               0.022022,               0.017461,                      0,              0.0075646,              0.0075646,              0.0075646
                    125,               0.027024,                 0.0212,                0.01688,                      0,                0.93312,                0.72307,                0.83724,                0.60657,                0.93134,                0.71593,                0.82925,                0.58807,               0.030454,               0.022614,               0.016137,                      0,              0.0075448,              0.0075448,              0.0075448
                    126,                0.02662,                0.02082,                0.01607,                      0,                0.90439,                0.74472,                0.83399,                0.60859,                0.89973,                0.74088,                0.82307,                0.58677,               0.030555,               0.022326,               0.016478,                      0,               0.007525,               0.007525,               0.007525
                    127,               0.026719,               0.020509,               0.016183,                      0,                0.89239,                 0.7428,                 0.8298,                0.59602,                0.89239,                 0.7428,                0.82264,                 0.5823,               0.031324,               0.022755,               0.015944,                      0,              0.0075052,              0.0075052,              0.0075052
                    128,               0.026182,               0.020785,               0.015737,                      0,                0.92258,                0.73188,                0.82937,                0.60936,                0.91774,                0.72804,                0.82067,                0.59478,               0.030018,               0.021712,                0.01682,                      0,              0.0074854,              0.0074854,              0.0074854
                    129,               0.025992,               0.020656,               0.015617,                      0,                0.91899,                0.74088,                0.83921,                0.60962,                0.91897,                 0.7183,                0.81966,                0.58795,               0.030146,               0.021997,               0.016837,                      0,              0.0074656,              0.0074656,              0.0074656
                    130,               0.026538,               0.020536,               0.016122,                      0,                0.92688,                0.74664,                0.83372,                0.60635,                0.92543,                0.73896,                0.82012,                0.58785,               0.030923,               0.022475,               0.016612,                      0,              0.0074458,              0.0074458,              0.0074458
                    131,               0.026861,               0.020494,               0.016327,                      0,                0.88865,                0.76775,                0.84737,                0.61742,                0.88613,                0.75816,                0.83085,                0.59753,               0.030416,               0.022092,               0.015711,                      0,               0.007426,               0.007426,               0.007426
                    132,               0.026673,                0.02058,               0.015384,                      0,                0.95071,                0.73896,                0.84632,                0.61712,                0.94076,                0.73148,                0.83181,                0.59117,               0.029582,               0.021475,               0.015928,                      0,              0.0074062,              0.0074062,              0.0074062
                    133,               0.026861,               0.020679,               0.016067,                      0,                0.94549,                0.73247,                0.84232,                 0.6135,                0.93806,                0.72671,                0.82861,                 0.5889,               0.030008,                0.02145,               0.015921,                      0,              0.0073864,              0.0073864,              0.0073864
                    134,               0.026404,               0.020566,               0.016154,                      0,                0.88969,                0.75856,                0.83546,                0.61365,                0.93711,                0.71503,                0.82786,                0.59946,               0.030964,               0.021809,               0.017096,                      0,              0.0073666,              0.0073666,              0.0073666
                    135,               0.025922,               0.020346,               0.015637,                      0,                0.94272,                0.72657,                0.84217,                0.61562,                0.93278,                0.71909,                0.82344,                0.60173,               0.030006,               0.022106,               0.016137,                      0,              0.0073468,              0.0073468,              0.0073468
                    136,               0.026633,               0.020768,               0.015931,                      0,                 0.9103,                0.74472,                0.83798,                0.60848,                0.89843,                0.74701,                0.82851,                0.59181,               0.030517,               0.021788,               0.016608,                      0,               0.007327,               0.007327,               0.007327
                    137,               0.026768,               0.020642,               0.015914,                      0,                0.89339,                0.73704,                0.82235,                0.60391,                0.89441,                0.73164,                0.81133,                 0.5907,               0.031038,               0.021682,                0.01733,                      0,              0.0073072,              0.0073072,              0.0073072
                    138,                0.02658,               0.020681,               0.016083,                      0,                 0.9159,                0.75432,                0.84075,                0.61069,                0.91009,                0.74856,                0.83218,                0.59817,               0.030525,                0.02167,               0.015839,                      0,              0.0072874,              0.0072874,              0.0072874
                    139,               0.026458,               0.020045,                0.01544,                      0,                0.91672,                0.72937,                0.84467,                0.61962,                 0.9119,                0.72553,                0.83313,                0.60072,               0.029228,               0.021886,                0.01611,                      0,              0.0072676,              0.0072676,              0.0072676
                    140,               0.026337,               0.020812,                0.01592,                      0,                0.91782,                0.72882,                 0.8298,                0.60738,                0.90578,                0.71962,                0.81235,                0.59592,               0.030409,               0.021859,               0.017179,                      0,              0.0072478,              0.0072478,              0.0072478
                    141,               0.025933,               0.020472,                0.01592,                      0,                0.93402,                0.72937,                0.83521,                0.61243,                0.93309,                0.72361,                 0.8167,                0.59675,               0.030248,               0.022082,               0.016912,                      0,               0.007228,               0.007228,               0.007228
                    142,               0.025904,               0.020093,               0.015612,                      0,                0.94299,                0.73027,                0.84184,                0.62286,                0.93804,                0.72643,                0.82596,                 0.6075,               0.030147,               0.021514,               0.016425,                      0,              0.0072082,              0.0072082,              0.0072082
                    143,               0.026077,               0.020761,               0.016436,                      0,                0.94657,                0.73896,                0.83366,                0.61953,                0.93226,                0.73962,                0.82167,                0.60458,               0.030604,                0.02144,               0.016899,                      0,              0.0071884,              0.0071884,              0.0071884
                    144,                0.02609,               0.019956,                0.01545,                      0,                0.90014,                0.74664,                0.83417,                0.61454,                0.89598,                 0.7428,                0.82317,                0.58789,               0.030018,               0.021913,               0.016495,                      0,              0.0071686,              0.0071686,              0.0071686
                    145,               0.026181,               0.020636,               0.015951,                      0,                0.89405,                0.76127,                0.83241,                0.61483,                0.88955,                0.75743,                 0.8175,                0.59389,               0.030639,               0.022231,               0.016589,                      0,              0.0071488,              0.0071488,              0.0071488
                    146,               0.025792,               0.020167,               0.015419,                      0,                0.90833,                0.75816,                0.84458,                0.61761,                0.90143,                 0.7524,                0.82782,                0.61017,                0.03017,               0.021946,               0.016318,                      0,               0.007129,               0.007129,               0.007129
                    147,               0.025598,               0.020233,               0.015527,                      0,                0.90668,                0.75432,                0.84398,                 0.6197,                0.90668,                0.75432,                0.83339,                0.60886,               0.030271,               0.021855,               0.015872,                      0,              0.0071092,              0.0071092,              0.0071092
                    148,                0.02557,               0.019884,                0.01531,                      0,                0.93957,                0.70825,                0.82726,                0.60916,                0.93193,                 0.7025,                0.81459,                0.59372,                0.03101,               0.022194,               0.016339,                      0,              0.0070894,              0.0070894,              0.0070894
                    149,               0.026089,               0.020294,                0.01611,                      0,                0.92438,                0.75076,                0.83982,                0.61627,                0.92638,                0.74856,                0.82446,                0.59667,               0.030394,               0.022422,               0.016287,                      0,              0.0070696,              0.0070696,              0.0070696
                    150,               0.025549,               0.019964,               0.015501,                      0,                0.91877,                0.75816,                  0.844,                0.61892,                0.91441,                0.75873,                 0.8359,                0.60013,                0.02932,                0.02194,               0.015769,                      0,              0.0070498,              0.0070498,              0.0070498
                    151,               0.025273,               0.020027,               0.015042,                      0,                0.90585,                0.75816,                 0.8329,                0.60752,                0.90678,                 0.7524,                0.82515,                0.60167,                0.03079,               0.021267,               0.016241,                      0,                0.00703,                0.00703,                0.00703
                    152,                0.02631,               0.020239,               0.015946,                      0,                0.91124,                0.74878,                   0.83,                0.61368,                0.91323,                0.74743,                0.82538,                0.59445,               0.030353,               0.021874,               0.016112,                      0,              0.0070102,              0.0070102,              0.0070102
                    153,               0.025562,               0.020274,               0.015943,                      0,                0.94733,                0.71785,                0.83705,                 0.6232,                0.94908,                0.71542,                 0.8309,                0.61328,               0.029749,               0.021717,               0.016589,                      0,              0.0069904,              0.0069904,              0.0069904
                    154,               0.025481,               0.019687,               0.015197,                      0,                0.92429,                0.74988,                0.84698,                0.62533,                  0.917,                0.74216,                0.83709,                0.60453,               0.029262,               0.021698,               0.015364,                      0,              0.0069706,              0.0069706,              0.0069706
                    155,                0.02564,               0.019807,               0.015298,                      0,                0.92625,                0.74664,                0.84516,                0.62723,                0.91461,                0.73896,                0.83175,                 0.6067,               0.029707,               0.022221,               0.015386,                      0,              0.0069508,              0.0069508,              0.0069508
                    156,               0.026085,                0.01972,               0.015424,                      0,                0.93842,                0.73896,                0.83702,                0.61912,                0.93075,                0.73321,                0.81789,                0.59823,               0.030327,               0.021464,               0.016232,                      0,               0.006931,               0.006931,               0.006931
                    157,               0.025845,               0.019757,               0.015464,                      0,                0.92157,                0.72172,                0.82165,                 0.6078,                 0.9117,                0.71209,                0.80716,                 0.5916,               0.030471,               0.022368,               0.017188,                      0,              0.0069112,              0.0069112,              0.0069112
                    158,               0.025956,               0.019757,               0.015684,                      0,                0.92155,                0.72148,                0.83337,                0.61426,                 0.9191,                0.71957,                 0.8231,                0.58706,               0.030129,               0.022292,               0.016125,                      0,              0.0068914,              0.0068914,              0.0068914
                    159,               0.025137,               0.019709,                0.01493,                      0,                0.92797,                0.74088,                0.84403,                0.62209,                0.89884,                0.76008,                0.83704,                0.60408,               0.029574,               0.021699,               0.015859,                      0,              0.0068716,              0.0068716,              0.0068716
                    160,                0.02617,                0.02045,               0.015575,                      0,                0.94345,                0.73512,                0.84162,                0.62048,                0.94099,                0.73321,                0.83316,                 0.6065,               0.030078,               0.021732,               0.016184,                      0,              0.0068518,              0.0068518,              0.0068518
                    161,               0.025406,               0.019858,               0.015426,                      0,                0.92023,                0.75285,                0.83729,                0.62065,                0.91554,                0.74901,                0.82633,                0.61062,                0.03015,               0.021789,               0.016132,                      0,               0.006832,               0.006832,               0.006832
                    162,               0.025599,               0.019988,               0.015017,                      0,                0.93622,                0.73248,                0.83677,                 0.6137,                0.93376,                0.73056,                0.82078,                0.60083,                0.03063,               0.021876,               0.015973,                      0,              0.0068122,              0.0068122,              0.0068122
                    163,               0.025312,               0.019649,               0.015035,                      0,                0.91668,                0.73907,                0.82729,                0.60836,                0.91565,                0.72927,                0.81199,                0.59089,                 0.0306,               0.022032,                 0.0166,                      0,              0.0067924,              0.0067924,              0.0067924
                    164,                0.02508,               0.019695,               0.015021,                      0,                0.93245,                0.74472,                0.83473,                0.61836,                0.92284,                0.73704,                0.82296,                0.60656,               0.030111,               0.021731,               0.016429,                      0,              0.0067726,              0.0067726,              0.0067726
                    165,               0.025103,               0.019957,               0.014825,                      0,                0.92113,                0.73896,                0.83356,                0.61948,                0.94677,                0.71685,                0.82252,                0.60826,               0.030472,               0.021727,               0.016116,                      0,              0.0067528,              0.0067528,              0.0067528
                    166,               0.024909,               0.019728,                 0.0149,                      0,                0.90281,                0.74856,                0.83289,                0.61305,                  0.907,                0.73896,                0.81767,                0.59829,               0.030118,               0.021768,               0.015757,                      0,               0.006733,               0.006733,               0.006733
                    167,               0.025673,               0.019938,               0.015517,                      0,                0.93083,                0.74856,                0.85612,                0.62736,                0.92606,                0.74472,                0.84275,                0.61473,               0.029322,               0.021707,               0.015406,                      0,              0.0067132,              0.0067132,              0.0067132
                    168,               0.024828,                0.01942,               0.014791,                      0,                 0.9056,                0.75624,                0.84688,                0.62362,                0.91823,                0.73283,                 0.8316,                0.61458,               0.029559,               0.022282,                 0.0165,                      0,              0.0066934,              0.0066934,              0.0066934
                    169,               0.025385,               0.020217,               0.015248,                      0,                0.95669,                0.72073,                0.84456,                0.62041,                0.95159,                0.71689,                0.83449,                0.60805,               0.029298,               0.021958,                0.01616,                      0,              0.0066736,              0.0066736,              0.0066736
                    170,               0.024788,               0.019961,               0.015131,                      0,                0.94517,                0.74472,                0.84776,                0.62679,                0.93824,                0.73896,                 0.8328,                0.60646,                0.02931,               0.021697,               0.015999,                      0,              0.0066538,              0.0066538,              0.0066538
                    171,               0.024921,               0.019315,               0.014986,                      0,                0.95693,                0.72503,                0.83931,                0.62243,                 0.9544,                0.72311,                0.82763,                0.59747,               0.029876,               0.021809,               0.016437,                      0,               0.006634,               0.006634,               0.006634
                    172,               0.024625,               0.019808,                0.01564,                      0,                0.90806,                0.74664,                0.83773,                0.62151,                0.94417,                0.71412,                0.82089,                 0.6002,               0.029695,               0.022141,               0.016212,                      0,              0.0066142,              0.0066142,              0.0066142
                    173,               0.025453,               0.019571,               0.015678,                      0,                 0.9277,                0.75048,                0.83888,                0.61785,                0.92003,                0.73896,                0.82426,                0.59443,               0.029853,               0.022259,               0.016774,                      0,              0.0065944,              0.0065944,              0.0065944
                    174,               0.025678,                0.02006,               0.015804,                      0,                0.94775,                0.73112,                0.84703,                0.62548,                 0.9427,                0.72624,                0.83248,                0.60816,               0.029381,               0.021441,               0.016881,                      0,              0.0065746,              0.0065746,              0.0065746
                    175,               0.025484,               0.019785,               0.015536,                      0,                0.91769,                0.74896,                0.84116,                 0.6261,                0.91997,                0.73896,                0.83352,                0.61161,                0.02953,               0.022033,               0.016768,                      0,              0.0065548,              0.0065548,              0.0065548
                    176,               0.025061,               0.019974,               0.016495,                      0,                0.93546,                0.73896,                0.83403,                0.62036,                0.93125,                0.72799,                0.81709,                0.60594,               0.030219,               0.021561,               0.016007,                      0,               0.006535,               0.006535,               0.006535
                    177,               0.024574,               0.019671,               0.015661,                      0,                0.91672,                0.75816,                0.83489,                0.62419,                0.92901,                0.73896,                0.82707,                0.59808,               0.030083,               0.021493,               0.016115,                      0,              0.0065152,              0.0065152,              0.0065152
                    178,               0.024994,               0.019499,               0.015232,                      0,                 0.9111,                0.76008,                0.84363,                0.62457,                0.89885,                0.75048,                0.82436,                0.60261,               0.029954,               0.021849,               0.016568,                      0,              0.0064954,              0.0064954,              0.0064954
                    179,               0.025247,               0.019585,               0.015878,                      0,                0.94389,                0.74262,                0.84678,                0.62936,                0.94145,                 0.7407,                0.84452,                0.61186,               0.029811,               0.021643,               0.016183,                      0,              0.0064756,              0.0064756,              0.0064756
                    180,               0.024389,                0.01922,               0.015009,                      0,                0.90296,                0.78887,                0.85554,                0.63776,                0.94704,                0.75514,                0.84383,                0.61107,               0.028723,               0.021422,               0.015649,                      0,              0.0064558,              0.0064558,              0.0064558
                    181,                0.02551,                0.01945,               0.014952,                      0,                0.93032,                  0.762,                0.83932,                0.62643,                0.91716,                0.76505,                0.82301,                0.60772,                 0.0298,               0.021471,               0.016247,                      0,               0.006436,               0.006436,               0.006436
                    182,               0.024604,               0.019376,               0.014517,                      0,                0.91895,                0.75816,                0.83875,                0.63787,                 0.9227,                0.75606,                0.83275,                0.61956,               0.029146,               0.021357,               0.015855,                      0,              0.0064162,              0.0064162,              0.0064162
                    183,               0.024635,               0.019187,               0.014659,                      0,                0.93259,                0.74088,                0.83435,                0.61986,                 0.9335,                0.74088,                0.81884,                0.60459,               0.029776,               0.021495,               0.016492,                      0,              0.0063964,              0.0063964,              0.0063964
                    184,               0.024871,                0.01975,               0.014908,                      0,                0.92168,                0.74534,                0.83151,                0.62187,                0.91693,                 0.7415,                0.82175,                0.60587,               0.030348,               0.021423,               0.016541,                      0,              0.0063766,              0.0063766,              0.0063766
                    185,               0.024887,               0.019539,               0.014793,                      0,                0.92723,                0.75624,                0.84496,                0.62907,                 0.9199,                0.74664,                0.82784,                0.61199,               0.029516,               0.021606,               0.015717,                      0,              0.0063568,              0.0063568,              0.0063568
                    186,               0.024563,               0.019404,               0.015452,                      0,                0.93552,                0.75187,                 0.8468,                0.63567,                0.94557,                0.74472,                0.83724,                0.61051,               0.029006,                0.02138,               0.015767,                      0,               0.006337,               0.006337,               0.006337
                    187,               0.024482,               0.019301,               0.014205,                      0,                 0.9318,                  0.762,                0.84681,                0.63314,                0.92242,                0.75432,                0.83188,                0.61314,               0.029578,               0.021667,                0.01624,                      0,              0.0063172,              0.0063172,              0.0063172
