                  epoch,         train/box_loss,         train/seg_loss,         train/obj_loss,         train/cls_loss,   metrics/precision(B),      metrics/recall(B),     metrics/mAP_0.5(B),metrics/mAP_0.5:0.95(B),   metrics/precision(M),      metrics/recall(M),     metrics/mAP_0.5(M),metrics/mAP_0.5:0.95(M),           val/box_loss,           val/seg_loss,           val/obj_loss,           val/cls_loss,                  x/lr0,                  x/lr1,                  x/lr2
                    397,              0.0093931,              0.0080288,              0.0053621,                      0,                0.96129,                0.78771,                 0.8615,                0.70797,                0.96129,                0.78771,                 0.8615,                0.68258,               0.022909,               0.022606,               0.012511,                      0,              0.0021592,              0.0021592,              0.0021592
                    398,              0.0091896,              0.0083055,              0.0052447,                      0,                0.96622,                0.79896,                0.86193,                0.71104,                0.97646,                0.77095,                0.85679,                0.67679,               0.022822,               0.023109,               0.012474,                      0,              0.0021394,              0.0021394,              0.0021394
                    399,              0.0092016,              0.0088216,               0.005857,                      0,                0.95566,                 0.7933,                0.86636,                0.70942,                0.95721,                 0.7933,                0.86342,                0.67765,               0.022942,                0.02343,               0.012486,                      0,              0.0021196,              0.0021196,              0.0021196
                    400,              0.0090949,              0.0083196,              0.0056513,                      0,                0.95319,                0.79636,                0.85904,                0.70487,                0.94647,                0.79024,                0.85108,                0.67088,               0.022833,               0.023392,               0.012611,                      0,              0.0020998,              0.0020998,              0.0020998
                    401,              0.0091084,              0.0084982,              0.0057204,                      0,                0.94599,                0.78284,                0.85382,                 0.7021,                0.93924,                0.77726,                0.85066,                0.67003,               0.023005,                0.02325,               0.012909,                      0,                0.00208,                0.00208,                0.00208
                    402,              0.0093851,              0.0088799,              0.0055151,                      0,                0.96491,                0.77095,                0.85152,                 0.7012,                0.95093,                0.75978,                 0.8404,                0.66753,               0.023207,               0.023205,               0.013207,                      0,              0.0020602,              0.0020602,              0.0020602
                    403,              0.0091504,              0.0083977,              0.0056449,                      0,                0.97188,                0.77243,                0.85532,                0.70673,                0.96485,                0.76684,                0.84884,                0.67016,               0.023194,               0.022983,               0.013387,                      0,              0.0020404,              0.0020404,              0.0020404
                    404,              0.0085371,              0.0078292,              0.0051401,                      0,                0.96642,                0.75978,                0.85509,                0.70538,                0.95931,                0.75419,                0.85156,                0.67012,               0.023368,               0.022672,               0.013528,                      0,              0.0020206,              0.0020206,              0.0020206
                    405,              0.0092988,              0.0082068,              0.0054033,                      0,                0.97103,                0.76536,                0.85636,                0.70523,                0.96394,                0.75978,                0.85178,                0.67132,               0.023435,               0.023123,               0.013608,                      0,              0.0020008,              0.0020008,              0.0020008
                    406,              0.0092516,              0.0083887,              0.0055663,                      0,                0.96515,                 0.7737,                0.85458,                 0.7098,                0.96515,                 0.7737,                0.85183,                0.67363,               0.023249,               0.023328,               0.013304,                      0,               0.001981,               0.001981,               0.001981
                    407,              0.0087526,              0.0080072,              0.0051095,                      0,                0.97222,                0.77095,                0.86074,                0.70684,                0.97222,                0.77095,                0.86074,                0.67294,               0.023151,               0.023092,               0.013038,                      0,              0.0019612,              0.0019612,              0.0019612
                    408,              0.0085925,              0.0079939,              0.0051616,                      0,                0.97838,                0.78212,                0.86191,                0.70763,                0.97838,                0.78212,                0.86191,                0.67466,               0.023005,               0.022942,               0.013068,                      0,              0.0019414,              0.0019414,              0.0019414
                    409,              0.0087586,              0.0080156,              0.0053416,                      0,                0.97238,                0.78663,                0.86139,                0.71003,                0.97238,                0.78663,                0.86139,                0.67856,               0.022893,               0.023257,                0.01329,                      0,              0.0019216,              0.0019216,              0.0019216
                    410,              0.0087095,               0.008175,              0.0051787,                      0,                 0.9673,                 0.7933,                0.86195,                0.70657,                 0.9673,                 0.7933,                0.85703,                0.67649,                0.02299,               0.023721,               0.013504,                      0,              0.0019018,              0.0019018,              0.0019018
                    411,              0.0088075,              0.0080003,              0.0054274,                      0,                0.96688,                0.81545,                0.86259,                0.70773,                0.96688,                0.81545,                0.86259,                0.67726,                0.02301,               0.024187,               0.013344,                      0,               0.001882,               0.001882,               0.001882
                    412,              0.0087202,               0.007887,              0.0052604,                      0,                 0.9734,                0.81763,                0.86571,                0.70974,                 0.9734,                0.81763,                0.86571,                  0.684,               0.022828,               0.023938,               0.013092,                      0,              0.0018622,              0.0018622,              0.0018622
                    413,              0.0086983,              0.0080718,              0.0053659,                      0,                0.97997,                0.81984,                0.86602,                 0.7045,                0.97997,                0.81984,                0.86602,                0.68154,               0.022719,                0.02358,               0.012813,                      0,              0.0018424,              0.0018424,              0.0018424
                    414,               0.009113,              0.0080401,              0.0055517,                      0,                0.97131,                0.81564,                0.86101,                0.70073,                0.97131,                0.81564,                0.86229,                0.67879,               0.022846,               0.023439,                0.01277,                      0,              0.0018226,              0.0018226,              0.0018226
                    415,              0.0090498,              0.0083245,              0.0051951,                      0,                0.96065,                0.81837,                0.86135,                0.70423,                0.96065,                0.81837,                0.86135,                 0.6808,               0.022908,               0.023075,               0.012815,                      0,              0.0018028,              0.0018028,              0.0018028
                    416,              0.0084415,              0.0083118,              0.0050806,                      0,                0.96029,                 0.8106,                 0.8628,                0.70757,                0.96029,                 0.8106,                 0.8628,                0.68909,               0.022927,               0.023021,               0.012989,                      0,               0.001783,               0.001783,               0.001783
                    417,              0.0085393,              0.0088285,              0.0054578,                      0,                0.97288,                0.80167,                0.86303,                 0.7087,                0.97288,                0.80167,                0.86303,                0.68826,               0.022927,               0.023061,                0.01331,                      0,              0.0017632,              0.0017632,              0.0017632
                    418,               0.008552,              0.0079906,              0.0049856,                      0,                0.97236,                 0.7862,                0.85933,                0.70816,                0.97236,                 0.7862,                0.85933,                0.68878,               0.023161,               0.023149,               0.013492,                      0,              0.0017434,              0.0017434,              0.0017434
                    419,              0.0085991,              0.0082647,              0.0052792,                      0,                0.96122,                0.78212,                0.85433,                 0.7012,                0.96122,                0.78212,                0.85433,                0.67843,               0.023091,               0.023354,               0.013552,                      0,              0.0017236,              0.0017236,              0.0017236
                    420,              0.0088142,              0.0082358,               0.005383,                      0,                0.96287,                0.78771,                0.86262,                0.70748,                0.96287,                0.78771,                0.85971,                0.67832,               0.023121,               0.023366,               0.013475,                      0,              0.0017038,              0.0017038,              0.0017038
                    421,               0.008559,               0.007993,               0.004882,                      0,                0.95977,                0.78771,                0.86323,                0.71141,                0.95977,                0.78771,                0.86009,                0.67485,                0.02298,               0.023515,               0.013434,                      0,               0.001684,               0.001684,               0.001684
                    422,              0.0082101,              0.0076394,              0.0046856,                      0,                0.95897,                0.78337,                0.86083,                0.70486,                0.95897,                0.78337,                0.85963,                0.67244,               0.022914,               0.023539,               0.013251,                      0,              0.0016642,              0.0016642,              0.0016642
                    423,              0.0087445,              0.0081936,              0.0051694,                      0,                0.94793,                0.78212,                0.86192,                0.70467,                0.94793,                0.78212,                0.85891,                  0.674,               0.023037,                0.02381,               0.013095,                      0,              0.0016444,              0.0016444,              0.0016444
                    424,               0.008844,              0.0081738,               0.004914,                      0,                0.96052,                0.78212,                0.85948,                0.69993,                0.96052,                0.78212,                0.85602,                0.67131,                0.02328,               0.023726,               0.013274,                      0,              0.0016246,              0.0016246,              0.0016246
                    425,               0.008406,              0.0079436,              0.0048848,                      0,                0.97237,                0.78638,                0.85528,                0.70442,                0.97237,                0.78638,                0.85528,                0.67103,               0.023324,               0.024063,               0.013227,                      0,              0.0016048,              0.0016048,              0.0016048
                    426,              0.0090205,              0.0083435,              0.0053712,                      0,                0.97911,                0.78562,                0.85661,                0.70419,                0.97215,                0.78003,                0.85178,                0.66961,               0.023244,               0.023962,               0.013234,                      0,               0.001585,               0.001585,               0.001585
                    427,              0.0084241,              0.0080005,              0.0047664,                      0,                0.96557,                0.78327,                0.85877,                0.71114,                0.97245,                0.78885,                0.86244,                0.67731,               0.023129,               0.023448,               0.013114,                      0,              0.0015652,              0.0015652,              0.0015652
                    428,              0.0085853,              0.0081465,               0.005224,                      0,                0.94346,                 0.7933,                 0.8612,                0.71054,                0.95011,                0.79888,                0.86625,                0.68433,               0.023135,               0.023222,                 0.0129,                      0,              0.0015454,              0.0015454,              0.0015454
                    429,              0.0084925,              0.0078227,              0.0053372,                      0,                0.94654,                0.79131,                0.85958,                0.70854,                0.95321,                 0.7967,                0.86328,                0.67954,               0.023234,               0.023365,               0.012852,                      0,              0.0015256,              0.0015256,              0.0015256
                    430,              0.0084032,              0.0079053,              0.0048326,                      0,                0.95555,                0.78771,                0.85869,                0.70816,                0.96232,                 0.7933,                0.86413,                0.68088,               0.023224,               0.023317,               0.012866,                      0,              0.0015058,              0.0015058,              0.0015058
                    431,              0.0087496,              0.0081164,              0.0054163,                      0,                0.96629,                0.78212,                0.85602,                0.70696,                0.97319,                0.78771,                0.86189,                0.67765,               0.023275,               0.023297,               0.012836,                      0,               0.001486,               0.001486,               0.001486
                    432,              0.0086031,              0.0082198,              0.0053769,                      0,                0.96575,                0.78758,                0.85603,                 0.7072,                 0.9726,                0.79317,                0.85891,                0.67775,               0.023242,               0.023465,               0.012848,                      0,              0.0014662,              0.0014662,              0.0014662
                    433,              0.0086441,              0.0086206,               0.005221,                      0,                0.96573,                0.78712,                0.85624,                0.70656,                0.97258,                 0.7927,                0.85928,                0.67996,               0.023107,               0.023825,               0.012794,                      0,              0.0014464,              0.0014464,              0.0014464
                    434,              0.0080602,              0.0077507,              0.0047087,                      0,                 0.9631,                0.78212,                0.86138,                0.70889,                 0.9631,                0.78212,                0.85891,                0.67642,               0.023078,               0.024069,               0.012632,                      0,              0.0014266,              0.0014266,              0.0014266
                    435,              0.0078961,              0.0074311,              0.0047353,                      0,                0.95908,                0.78569,                0.85977,                0.70723,                 0.9659,                0.79128,                0.86239,                0.68085,               0.022999,               0.023868,               0.012609,                      0,              0.0014068,              0.0014068,              0.0014068
                    436,              0.0087941,              0.0081529,              0.0052261,                      0,                0.96611,                0.79626,                0.86765,                0.71117,                0.96611,                0.79626,                 0.8644,                0.68301,               0.022841,               0.023768,               0.012632,                      0,               0.001387,               0.001387,               0.001387
                    437,              0.0083517,              0.0077017,              0.0049426,                      0,                0.96442,                0.79888,                0.86669,                0.70742,                0.97118,                 0.7933,                0.86379,                0.67696,               0.022718,               0.023646,               0.012642,                      0,              0.0013672,              0.0013672,              0.0013672
                    438,              0.0082124,              0.0077361,              0.0048214,                      0,                0.97192,                 0.7933,                 0.8676,                0.70699,                0.97192,                 0.7933,                0.86634,                0.68046,               0.022774,               0.023607,               0.012708,                      0,              0.0013474,              0.0013474,              0.0013474
                    439,              0.0081509,              0.0076591,              0.0051157,                      0,                0.95981,                0.80048,                0.86698,                0.70651,                0.95981,                0.80048,                0.86608,                0.68077,               0.022731,               0.023628,               0.012841,                      0,              0.0013276,              0.0013276,              0.0013276
                    440,              0.0082197,              0.0074867,               0.004763,                      0,                0.95357,                0.80309,                0.86627,                0.70605,                0.95355,                0.80277,                0.86392,                0.67797,                0.02271,               0.023829,               0.012972,                      0,              0.0013078,              0.0013078,              0.0013078
                    441,              0.0080014,               0.007498,              0.0045822,                      0,                0.95991,                0.80266,                0.86728,                0.70837,                0.95981,                0.80042,                0.86427,                0.68438,                0.02281,               0.024134,               0.013175,                      0,               0.001288,               0.001288,               0.001288
                    442,              0.0086234,              0.0083192,              0.0052564,                      0,                0.96659,                0.80817,                0.86592,                0.70705,                0.96659,                0.80817,                0.86592,                  0.685,               0.022797,               0.024218,                0.01324,                      0,              0.0012682,              0.0012682,              0.0012682
                    443,              0.0081103,              0.0078279,              0.0048904,                      0,                 0.9599,                0.80248,                 0.8673,                0.70696,                 0.9599,                0.80248,                 0.8673,                0.68114,               0.022729,               0.024152,               0.013069,                      0,              0.0012484,              0.0012484,              0.0012484
                    444,              0.0085481,               0.007815,              0.0050734,                      0,                 0.9599,                0.80244,                0.86826,                0.70933,                 0.9599,                0.80244,                0.86826,                0.68447,               0.022861,               0.024161,               0.013011,                      0,              0.0012286,              0.0012286,              0.0012286
                    445,              0.0082076,              0.0082778,              0.0049442,                      0,                0.95974,                0.79911,                0.86968,                0.70954,                0.95974,                0.79911,                0.86655,                0.68248,               0.022923,               0.024191,               0.012901,                      0,              0.0012088,              0.0012088,              0.0012088
                    446,              0.0082729,              0.0076153,              0.0051821,                      0,                0.96448,                0.80447,                0.87013,                0.71323,                0.96616,                0.80447,                0.86844,                0.68335,               0.022835,               0.024316,               0.012819,                      0,               0.001189,               0.001189,               0.001189
                    447,              0.0081021,               0.008095,              0.0048892,                      0,                0.96114,                0.80447,                0.86847,                0.71261,                0.96114,                0.80447,                0.86847,                 0.6842,               0.022773,               0.024615,               0.012814,                      0,              0.0011692,              0.0011692,              0.0011692
                    448,              0.0084213,              0.0075991,              0.0047381,                      0,                0.95502,                0.80447,                0.86826,                0.71074,                0.95502,                0.80447,                0.86826,                0.68163,               0.022652,               0.024631,               0.012855,                      0,              0.0011494,              0.0011494,              0.0011494
                    449,              0.0084566,              0.0079637,              0.0053299,                      0,                0.96373,                0.80447,                0.86906,                0.71189,                0.96549,                0.80447,                0.86258,                0.68101,                0.02273,                0.02466,               0.013074,                      0,              0.0011296,              0.0011296,              0.0011296
                    450,              0.0080931,              0.0077106,              0.0045897,                      0,                0.96518,                0.80447,                0.86806,                 0.7127,                 0.9663,                0.80107,                0.86164,                0.67716,               0.022886,               0.024497,               0.013258,                      0,              0.0011098,              0.0011098,              0.0011098
                    451,              0.0077414,              0.0075791,              0.0047567,                      0,                 0.9601,                0.80653,                 0.8683,                 0.7091,                 0.9593,                0.80447,                0.86198,                0.68183,               0.023079,               0.024525,               0.013391,                      0,                0.00109,                0.00109,                0.00109
                    452,              0.0083791,              0.0079836,              0.0048944,                      0,                0.95959,                0.79588,                 0.8676,                0.70614,                0.95954,                0.79499,                0.86158,                0.68022,               0.023077,               0.024523,               0.013335,                      0,              0.0010702,              0.0010702,              0.0010702
                    453,              0.0080489,              0.0073495,              0.0048166,                      0,                0.94243,                0.78771,                 0.8594,                0.70439,                0.94949,                 0.7933,                0.86074,                0.67903,                0.02308,               0.024523,               0.013313,                      0,              0.0010504,              0.0010504,              0.0010504
                    454,              0.0078601,              0.0076451,              0.0048568,                      0,                0.93894,                0.78212,                0.85867,                0.70462,                0.94601,                0.78771,                0.85977,                0.67674,               0.022931,               0.024457,               0.013178,                      0,              0.0010306,              0.0010306,              0.0010306
                    455,              0.0078092,               0.007409,              0.0045254,                      0,                0.95612,                0.78771,                 0.8666,                0.71189,                0.95725,                0.78771,                0.86057,                0.67598,               0.022866,               0.024316,               0.013153,                      0,              0.0010108,              0.0010108,              0.0010108
                    456,              0.0079345,              0.0072745,              0.0046657,                      0,                 0.9532,                 0.7965,                 0.8675,                0.70985,                0.95308,                0.79433,                0.86107,                0.67926,                0.02282,               0.024289,               0.013092,                      0,               0.000991,               0.000991,               0.000991
                    457,              0.0078244,              0.0086771,              0.0043979,                      0,                0.95774,                0.79888,                0.86857,                0.71085,                0.95944,                0.79296,                 0.8623,                0.68432,                0.02268,               0.024251,               0.013047,                      0,              0.0009712,              0.0009712,              0.0009712
                    458,              0.0080812,              0.0075731,              0.0046966,                      0,                0.95292,                0.79155,                0.86972,                 0.7134,                0.95289,                0.79106,                0.86382,                0.68651,               0.022584,               0.024296,               0.012966,                      0,              0.0009514,              0.0009514,              0.0009514
                    459,              0.0083719,              0.0078538,              0.0050344,                      0,                0.95273,                0.78825,                0.86994,                0.71622,                0.95312,                0.78771,                0.86705,                0.68581,               0.022496,               0.024403,               0.013133,                      0,              0.0009316,              0.0009316,              0.0009316
                    460,              0.0079504,              0.0075275,               0.004837,                      0,                0.95945,                0.78771,                0.87224,                0.71792,                0.95954,                0.78771,                0.87055,                0.68793,               0.022428,               0.024519,               0.013137,                      0,              0.0009118,              0.0009118,              0.0009118
                    461,              0.0079206,              0.0074011,              0.0046205,                      0,                0.95523,                0.79888,                0.87266,                0.71677,                0.96212,                0.78771,                0.87155,                 0.6898,                0.02241,               0.024598,               0.012995,                      0,               0.000892,               0.000892,               0.000892
                    462,               0.007959,              0.0075734,              0.0049731,                      0,                0.94962,                0.79888,                0.87421,                0.71837,                0.96569,                0.78618,                 0.8729,                0.68779,               0.022343,               0.024594,               0.012886,                      0,              0.0008722,              0.0008722,              0.0008722
                    463,                0.00804,              0.0076383,              0.0047197,                      0,                0.95343,                0.80057,                0.87621,                0.71423,                0.94673,                 0.7943,                0.87491,                0.69108,               0.022375,               0.024586,               0.012864,                      0,              0.0008524,              0.0008524,              0.0008524
                    464,              0.0080992,              0.0077338,              0.0048874,                      0,                0.95525,                 0.7933,                 0.8749,                0.71442,                0.95566,                 0.7933,                0.87231,                0.69328,               0.022505,               0.024361,               0.012862,                      0,              0.0008326,              0.0008326,              0.0008326
                    465,               0.007887,              0.0080828,              0.0047877,                      0,                0.95958,                0.79581,                0.87406,                0.71738,                0.95957,                0.79562,                 0.8711,                0.69051,               0.022636,               0.024225,               0.012826,                      0,              0.0008128,              0.0008128,              0.0008128
                    466,              0.0081197,              0.0076367,              0.0049553,                      0,                0.95678,                 0.7933,                0.87201,                0.71554,                0.95743,                 0.7933,                0.86673,                0.68825,               0.022711,               0.024259,                0.01298,                      0,               0.000793,               0.000793,               0.000793
                    467,              0.0080191,              0.0080277,              0.0048598,                      0,                0.95643,                 0.7933,                0.87174,                0.71567,                0.95705,                 0.7933,                0.86856,                 0.6863,               0.022698,                0.02426,               0.013076,                      0,              0.0007732,              0.0007732,              0.0007732
                    468,              0.0077835,                0.00777,              0.0049244,                      0,                 0.9595,                0.79418,                0.87266,                0.71823,                0.95866,                 0.7933,                0.86936,                0.68665,               0.022656,               0.024204,               0.013142,                      0,              0.0007534,              0.0007534,              0.0007534
                    469,               0.007802,              0.0075332,              0.0048722,                      0,                0.95945,                 0.7932,                0.87283,                0.71473,                0.95944,                0.79291,                0.87001,                0.68874,               0.022646,               0.024205,               0.013183,                      0,              0.0007336,              0.0007336,              0.0007336
                    470,              0.0078841,              0.0076839,                0.00451,                      0,                0.95705,                 0.7933,                0.87267,                0.71429,                 0.9583,                 0.7933,                0.86986,                0.69059,               0.022662,               0.024208,               0.013265,                      0,              0.0007138,              0.0007138,              0.0007138
                    471,              0.0075605,               0.007338,              0.0044432,                      0,                0.95331,                 0.7933,                0.87372,                0.71621,                0.95483,                 0.7933,                0.87096,                0.68891,               0.022655,                0.02416,               0.013295,                      0,               0.000694,               0.000694,               0.000694
                    472,              0.0077072,              0.0072409,              0.0044055,                      0,                0.96151,                 0.7933,                0.87336,                0.71761,                0.96208,                 0.7933,                0.87128,                0.69046,               0.022667,               0.024188,                0.01331,                      0,              0.0006742,              0.0006742,              0.0006742
                    473,              0.0078244,              0.0071492,              0.0049079,                      0,                0.96137,                 0.7933,                0.87378,                0.71879,                0.96242,                 0.7933,                0.87168,                0.69326,               0.022667,               0.024401,               0.013286,                      0,              0.0006544,              0.0006544,              0.0006544
                    474,              0.0072434,              0.0073701,              0.0045262,                      0,                0.94952,                0.78771,                0.86944,                0.71953,                0.95674,                 0.7933,                0.87237,                0.69218,                0.02268,               0.024524,               0.013279,                      0,              0.0006346,              0.0006346,              0.0006346
                    475,              0.0078645,               0.007613,               0.004568,                      0,                0.94946,                0.78771,                0.87044,                 0.7205,                0.95619,                 0.7933,                0.87455,                0.69003,               0.022644,               0.024581,               0.013288,                      0,              0.0006148,              0.0006148,              0.0006148
                    476,              0.0076752,              0.0072739,              0.0043563,                      0,                0.94869,                0.78771,                0.87002,                0.72025,                0.95542,                 0.7933,                0.87442,                0.69298,               0.022572,               0.024467,                0.01333,                      0,               0.000595,               0.000595,               0.000595
                    477,              0.0076762,              0.0076363,              0.0048127,                      0,                0.95756,                0.78771,                 0.8684,                 0.7193,                 0.9651,                 0.7933,                0.87142,                0.69121,               0.022513,               0.024363,               0.013439,                      0,              0.0005752,              0.0005752,              0.0005752
                    478,                0.00798,              0.0074731,              0.0050067,                      0,                0.95272,                0.78806,                0.86769,                0.71732,                0.96187,                 0.7933,                0.87081,                0.69245,               0.022478,               0.024366,               0.013504,                      0,              0.0005554,              0.0005554,              0.0005554
                    479,              0.0075125,              0.0072433,               0.004387,                      0,                0.97119,                 0.7933,                0.87389,                0.71952,                0.97119,                 0.7933,                0.87054,                0.69203,                0.02248,               0.024295,               0.013538,                      0,              0.0005356,              0.0005356,              0.0005356
                    480,              0.0081936,              0.0080112,               0.004935,                      0,                0.96575,                0.78762,                0.86711,                0.71662,                 0.9726,                0.79321,                0.86837,                 0.6928,               0.022594,               0.024273,               0.013505,                      0,              0.0005158,              0.0005158,              0.0005158
                    481,              0.0074614,              0.0070905,              0.0042626,                      0,                0.97278,                0.79856,                 0.8722,                0.71734,                0.97278,                0.79856,                0.86659,                0.69318,               0.022688,               0.024379,               0.013494,                      0,               0.000496,               0.000496,               0.000496
                    482,              0.0078627,              0.0073771,                0.00489,                      0,                 0.9633,                0.79888,                0.87219,                0.71785,                 0.9633,                0.79888,                0.86641,                0.68949,               0.022755,                0.02454,               0.013466,                      0,              0.0004762,              0.0004762,              0.0004762
                    483,              0.0076531,              0.0073008,              0.0044295,                      0,                0.95981,                0.80042,                0.87275,                 0.7154,                0.96089,                0.79888,                0.86761,                0.68865,               0.022795,               0.024629,               0.013469,                      0,              0.0004564,              0.0004564,              0.0004564
                    484,              0.0075843,              0.0074483,              0.0043887,                      0,                0.96017,                0.80803,                0.87225,                0.71331,                0.96017,                0.80803,                0.86679,                0.68759,               0.022788,               0.024667,               0.013448,                      0,              0.0004366,              0.0004366,              0.0004366
                    485,              0.0079022,              0.0080343,              0.0050108,                      0,                0.96653,                0.80663,                 0.8713,                0.71593,                0.96645,                0.80464,                0.86534,                 0.6885,               0.022721,               0.024665,               0.013422,                      0,              0.0004168,              0.0004168,              0.0004168
                    486,              0.0072475,              0.0067584,               0.004218,                      0,                0.95977,                0.79969,                0.87073,                0.71306,                0.95966,                0.79739,                 0.8649,                0.68824,               0.022694,               0.024594,               0.013379,                      0,               0.000397,               0.000397,               0.000397
                    487,              0.0073377,              0.0072511,              0.0043979,                      0,                 0.9595,                0.79405,                0.86961,                0.71378,                0.95984,                 0.7933,                0.86394,                0.68689,               0.022666,               0.024532,               0.013328,                      0,              0.0003772,              0.0003772,              0.0003772
                    488,               0.007359,              0.0072527,              0.0043992,                      0,                 0.9597,                 0.7933,                0.87002,                 0.7147,                 0.9597,                 0.7933,                0.86433,                0.68799,               0.022675,               0.024525,               0.013358,                      0,              0.0003574,              0.0003574,              0.0003574
                    489,               0.007486,              0.0073599,              0.0044535,                      0,                0.95968,                0.80447,                0.87257,                0.71897,                0.95968,                0.80447,                0.86714,                0.69253,               0.022684,               0.024567,               0.013367,                      0,              0.0003376,              0.0003376,              0.0003376
                    490,               0.007586,              0.0075446,              0.0046786,                      0,                0.95711,                0.80447,                0.87177,                0.71698,                0.95711,                0.80447,                0.86658,                0.68923,               0.022683,               0.024615,                0.01338,                      0,              0.0003178,              0.0003178,              0.0003178
